CG10721,337.565.888.124.279,CG4293
CG10721,337.565.888.124.279,CG4045
CG10721,337.565.888.124.279,RpS20
CG10721,337.565.888.124.279,Pgd
CG10721,337.565.888.124.279,CG5924
CG10721,337.565.888.124.279,l(2)efl
CG10721,337.565.888.124.279,CG1503
mRpL9,337.565.888.124.279,dl
CG1635,337.565.888.124.279,RpL35A
CG1635,337.565.888.124.279,Dyb
CG1635,337.565.888.124.279,CG5840
CG1635,337.565.888.124.279,CG1638
CG1635,337.565.888.124.279,CG30085
CG1635,337.565.888.124.279,dah
CG1635,337.565.888.124.279,CG5608
CG1635,337.565.888.124.279,mei-S332
CG1635,337.565.888.124.279,CG7810
CG1635,337.565.888.124.279,Nup107
sc,906.985.979.185.717,HLHm7
sc,9.998.460.216.103,HLHm3
sc,906.985.979.185.717,HLHmgamma
CG14898,337.565.888.124.279,mtacp1
CG2219,337.565.888.124.279,VhaAC39
CG15649,337.565.888.124.279,Idh
CG15649,337.565.888.124.279,Hsp26
CG15649,337.565.888.124.279,CG6459
CG15649,337.565.888.124.279,CtBP
CG15649,337.565.888.124.279,CG9392
Fer2LCH,337.565.888.124.279,fau
Fer2LCH,337.565.888.124.279,CG8235
Fer2LCH,337.565.888.124.279,prc
Fer2LCH,337.565.888.124.279,Fer1HCH
Fer2LCH,337.565.888.124.279,exd
CG14448,337.565.888.124.279,CG9184
osk,337.565.888.124.279,CG8388
osk,337.565.888.124.279,Myo10A
osk,337.565.888.124.279,CG15185
osk,337.565.888.124.279,PSR
osk,337.565.888.124.279,Tango6
CG5623,337.565.888.124.279,Trl
CG7131,337.565.888.124.279,CG7757
PebIII,337.565.888.124.279,CG15109
PebIII,337.565.888.124.279,TRAM
PebIII,337.565.888.124.279,CG3225
PebIII,337.565.888.124.279,CG31619
PebIII,337.565.888.124.279,spheroide
PebIII,337.565.888.124.279,Pen
PebIII,337.565.888.124.279,CG12081
PebIII,337.565.888.124.279,CG32795
PebIII,337.565.888.124.279,14-3-3zeta
CG31300,337.565.888.124.279,Mdh
Hph,337.565.888.124.279,CG9083
Hph,337.565.888.124.279,Deaf1
Hph,337.565.888.124.279,Mst89B
Hph,337.565.888.124.279,CG9520
vih,337.565.888.124.279,CG13044
vih,337.565.888.124.279,CG9411
vih,337.565.888.124.279,CG18292
vih,337.565.888.124.279,opa
vih,337.565.888.124.279,Fer1HCH
vih,337.565.888.124.279,Hph
DmsR-2,337.565.888.124.279,CG15479
CG16790,337.565.888.124.279,Gbp
eIF4E-5,337.565.888.124.279,betaTub56D
Alas,337.565.888.124.279,CG32086
Alas,337.565.888.124.279,CG7828
bol,337.565.888.124.279,CG34354
bol,337.565.888.124.279,CG9972
tinc,337.565.888.124.279,CG9527
tinc,337.565.888.124.279,Pk17E
tinc,337.565.888.124.279,Surf4
tinc,337.565.888.124.279,snama
tinc,337.565.888.124.279,CG8170
tinc,337.565.888.124.279,mbo
tinc,337.565.888.124.279,CG6231
tinc,337.565.888.124.279,chic
tinc,337.565.888.124.279,CG4771
Hsp60D,337.565.888.124.279,trbl
Hsp60D,337.565.888.124.279,G-oalpha47A
CG14204,337.565.888.124.279,CG5103
CG14204,337.565.888.124.279,aust
CG14204,337.565.888.124.279,CG9083
CG14204,337.565.888.124.279,Indy
CG14204,337.565.888.124.279,CG17666
CG14204,337.565.888.124.279,CG5857
CG14204,337.565.888.124.279,hale
CG14204,337.565.888.124.279,mod
CG14204,337.565.888.124.279,Nup107
CG14204,337.565.888.124.279,Ace
CG14204,337.565.888.124.279,Nlp
CG14204,337.565.888.124.279,CG8942
CG14204,337.565.888.124.279,RpL13
CG14204,337.565.888.124.279,z
CG14204,337.565.888.124.279,alpha-Cat
CG14204,337.565.888.124.279,cact
CG14204,337.565.888.124.279,Crc
CG13896,337.565.888.124.279,ey
IP3K2,337.565.888.124.279,Met75Ca
IP3K2,337.565.888.124.279,Taf12
IP3K2,337.565.888.124.279,nub
IP3K2,337.565.888.124.279,CG7955
IP3K2,337.565.888.124.279,Clp
IP3K2,337.565.888.124.279,CG8929
IP3K2,337.565.888.124.279,w-cup
IP3K2,923.171.947.995.208,CG7236
IP3K2,337.565.888.124.279,Src64B
IP3K2,337.565.888.124.279,dx
IP3K2,337.565.888.124.279,CG15109
IP3K2,337.565.888.124.279,CG9083
IP3K2,337.565.888.124.279,dlt
IP3K2,337.565.888.124.279,CG2865
IP3K2,337.565.888.124.279,CG5890
CG16985,337.565.888.124.279,sop
CG16985,337.565.888.124.279,Yp1
CG16985,337.565.888.124.279,RpS11
CG16985,337.565.888.124.279,Cyt-c-p
CG16985,337.565.888.124.279,cher
CG16985,337.565.888.124.279,CG3800
CG16985,337.565.888.124.279,CG32158
CG16985,337.565.888.124.279,bib
CG16985,337.565.888.124.279,Rack1
Catsup,337.565.888.124.279,stops
Catsup,337.565.888.124.279,CG9911
Catsup,337.565.888.124.279,CG16985
Surf4,337.565.888.124.279,CG7054
Surf4,337.565.888.124.279,gt
Surf4,337.565.888.124.279,sina
CG14671,337.565.888.124.279,CG7911
CG14671,337.565.888.124.279,Trip1
CG14671,337.565.888.124.279,Surf4
pelo,337.565.888.124.279,chico
pelo,337.565.888.124.279,CG7386
CG10971,337.565.888.124.279,CG9975
CG10971,337.565.888.124.279,Gr58b
CG10971,337.565.888.124.279,CG12811
CG10971,337.565.888.124.279,Vinc
CG10971,337.565.888.124.279,CG6733
CG10971,337.565.888.124.279,CG14410
CG10971,337.565.888.124.279,CG18292
CG10971,337.565.888.124.279,CG7207
CG10971,337.565.888.124.279,dx
CG10971,337.565.888.124.279,Stam
CG10971,337.565.888.124.279,CG34365
CG10971,337.565.888.124.279,CG34339
CG10971,337.565.888.124.279,CG9083
CG10971,337.565.888.124.279,CG9769
CG10971,337.565.888.124.279,CG7849
CG2129,337.565.888.124.279,CG4328
CDase,337.565.888.124.279,par-6
pn,337.565.888.124.279,CG7387
CG32276,337.565.888.124.279,CG5325
CG32276,337.565.888.124.279,Csk
CG32276,337.565.888.124.279,CG4853
CG32276,337.565.888.124.279,RpL13
CG32276,337.565.888.124.279,CG3911
CG32276,337.565.888.124.279,gish
CG32276,337.565.888.124.279,CG6808
CG32276,337.565.888.124.279,Caki
CG32276,337.565.888.124.279,CG7427
CG32276,337.565.888.124.279,CanB
CG18347,337.565.888.124.279,BM-40-SPARC
CG11929,337.565.888.124.279,ctp
CG4334,337.565.888.124.279,Fas3
CG4334,337.565.888.124.279,pip
CG4334,337.565.888.124.279,muskelin
CG5278,337.565.888.124.279,CG5823
CG7813,337.565.888.124.279,CG9083
CG1368,337.565.888.124.279,CstF-64
CG1368,337.565.888.124.279,CAP
CG1368,337.565.888.124.279,CG18292
CG1368,337.565.888.124.279,CG7080
CG1368,337.565.888.124.279,Stam
CG1368,337.565.888.124.279,CG7813
CG13065,337.565.888.124.279,CG34354
CG13065,337.565.888.124.279,MCPH1
CG1999,337.565.888.124.279,CG33203
CG1999,337.565.888.124.279,Plap
Prosap,337.565.888.124.279,Met75Ca
Prosap,337.565.888.124.279,Su(H)
Prosap,999.999.588.151.825,Rap2l
CG34377,337.565.888.124.279,CG14005
CG15336,337.565.888.124.279,CG9426
tankyrase,337.565.888.124.279,Src64B
tankyrase,337.565.888.124.279,CG9986
tankyrase,88.943.763.882.557,fu
tankyrase,337.565.888.124.279,l(2)05714
snRNP69D,337.565.888.124.279,CG4116
snRNP69D,337.565.888.124.279,CG1745
CG3558,337.565.888.124.279,Rox8
CG3558,337.565.888.124.279,CG7375
CG7730,337.565.888.124.279,CG8281
Tsp97E,337.565.888.124.279,MED6
Tsp97E,337.565.888.124.279,eIF4E-5
CG13309,337.565.888.124.279,E5
CG13309,337.565.888.124.279,CG3056
CG14625,337.565.888.124.279,CG17446
CG14625,337.565.888.124.279,dx
CG14625,337.565.888.124.279,CG6424
CG14625,337.565.888.124.279,CG3323
CG14625,337.565.888.124.279,sas-6
CG14625,337.565.888.124.279,CG18217
CG14625,337.565.888.124.279,CG16721
CG14625,337.565.888.124.279,koi
CG14625,337.565.888.124.279,Prm
CG14625,337.565.888.124.279,CG6569
CG14625,337.565.888.124.279,Hr39
CG14625,337.565.888.124.279,CG18259
CG14625,337.565.888.124.279,Dip-B
CG14625,337.565.888.124.279,CG8851
CG14625,337.565.888.124.279,RhoGAP92B
CG33138,337.565.888.124.279,mts
CG33138,337.565.888.124.279,CG9306
CG33138,337.565.888.124.279,term
SCAP,337.565.888.124.279,Tequila
SCAP,337.565.888.124.279,CG4983
SCAP,337.565.888.124.279,mura
CG3124,337.565.888.124.279,SCAP
CG30194,337.565.888.124.279,CG6891
CG30194,337.565.888.124.279,CG4771
CG5390,337.565.888.124.279,Lcp2
CG5390,923.171.947.995.208,RhoGAP68F
CG5390,337.565.888.124.279,HtrA2
CG5390,923.171.947.995.208,CG8128
Acp98AB,337.565.888.124.279,CG7371
CG13095,337.565.888.124.279,sty
CG13095,337.565.888.124.279,blow
CG13095,337.565.888.124.279,Cp36
CG13095,337.565.888.124.279,Cpr73D
CG3353,337.565.888.124.279,Hel25E
CG3353,337.565.888.124.279,CG7172
CG3353,337.565.888.124.279,CG3919
CG3353,337.565.888.124.279,Mlf
CG13913,337.565.888.124.279,dpld
CG13913,337.565.888.124.279,CG9740
CG13913,337.565.888.124.279,CG2709
CG13913,337.565.888.124.279,CG1636
CG13913,337.565.888.124.279,Mlc2
CG13913,337.565.888.124.279,CG5792
CG13913,337.565.888.124.279,TwdlN
CG13913,337.565.888.124.279,smg
CG13913,337.565.888.124.279,gbb
CG13913,999.999.588.151.825,Mer
CG13913,337.565.888.124.279,EloA
CG13913,337.565.888.124.279,p115
CG13913,337.565.888.124.279,Pros45
CG13913,337.565.888.124.279,CG6398
CG13913,337.565.888.124.279,koi
CG13913,337.565.888.124.279,crn
CG13074,337.565.888.124.279,Cdlc2
CG13074,337.565.888.124.279,RpL19
CG13074,337.565.888.124.279,ctp
CG13074,337.565.888.124.279,Pvf1
prod,337.565.888.124.279,CG9576
prod,337.565.888.124.279,Pen
prod,337.565.888.124.279,CG2652
prod,337.565.888.124.279,Lmpt
prod,337.565.888.124.279,CG7967
TwdlM,337.565.888.124.279,CG9368
TwdlM,337.565.888.124.279,CG7763
TwdlM,337.565.888.124.279,CG8368
TwdlM,337.565.888.124.279,CG9975
TwdlM,337.565.888.124.279,Neos
TwdlM,337.565.888.124.279,Dsim\mmd
CG12521,337.565.888.124.279,RPA2
CG12521,337.565.888.124.279,CG9839
CG12521,337.565.888.124.279,Pi3K21B
CG12521,337.565.888.124.279,CG31029
CG12521,337.565.888.124.279,CG6733
CG12521,337.565.888.124.279,CG13458
CG12521,337.565.888.124.279,CG30365
ori,337.565.888.124.279,Pp1alpha-96A
ori,337.565.888.124.279,CG12521
fbp,337.565.888.124.279,CG6707
NLaz,337.565.888.124.279,CG34404
MED10,337.565.888.124.279,CG5191
MED10,337.565.888.124.279,CG6225
MED10,337.565.888.124.279,Cam
CG3021,337.565.888.124.279,CG6470
CG3021,337.565.888.124.279,Gap69C
CG3021,337.565.888.124.279,Mlf
CG3021,337.565.888.124.279,CG32627
CG5080,337.565.888.124.279,P58IPK
CG5080,337.565.888.124.279,CG9951
Cenp-C,337.565.888.124.279,CG9986
CG14696,337.565.888.124.279,Pli
CG14696,337.565.888.124.279,CG15011
CG14696,337.565.888.124.279,CG30263
CG14696,337.565.888.124.279,CG17666
CG14696,337.565.888.124.279,CG8942
pen,337.565.888.124.279,c(3)G
Nnf1a,337.565.888.124.279,CG4622
Nnf1a,337.565.888.124.279,CG2774
Nnf1a,337.565.888.124.279,Pink1
Nnf1a,337.565.888.124.279,Ef1alpha48D
Nnf1a,337.565.888.124.279,CG6470
Nnf1a,337.565.888.124.279,CG15728
Nnf1a,337.565.888.124.279,Chc
Nnf1a,337.565.888.124.279,CG6664
Nnf1a,337.565.888.124.279,LanB1
Nnf1a,337.565.888.124.279,CG17599
Nnf1a,337.565.888.124.279,CG6856
Nnf1a,337.565.888.124.279,pen-2
Nnf1a,337.565.888.124.279,noi
Nnf1a,337.565.888.124.279,pen
Scsalpha,337.565.888.124.279,CG30122
Scsalpha,337.565.888.124.279,CG6569
Scsalpha,337.565.888.124.279,CG3081
Scsalpha,337.565.888.124.279,CG14487
Scsalpha,337.565.888.124.279,CG9986
fu2,337.565.888.124.279,disco
fu2,337.565.888.124.279,E5
Idgf4,337.565.888.124.279,flw
Idgf4,337.565.888.124.279,CG3891
Idgf4,337.565.888.124.279,CG8219
sec31,337.565.888.124.279,Gapdh2
sec13,337.565.888.124.279,sec31
Tsp86D,337.565.888.124.279,CG9238
Tsp86D,337.565.888.124.279,CG9040
SC35,337.565.888.124.279,imd
Fmrf,337.565.888.124.279,Traf-like
CdsA,337.565.888.124.279,Scamp
CG32594,337.565.888.124.279,SsRbeta
CG32594,337.565.888.124.279,Tim10
CG32594,337.565.888.124.279,CdsA
SdhB,337.565.888.124.279,Rbsn
SdhB,337.565.888.124.279,CG9238
SdhB,337.565.888.124.279,CG8360
SdhB,337.565.888.124.279,MED9
SdhB,337.565.888.124.279,CG6934
SdhB,337.565.888.124.279,Cpr47Ea
SdhB,337.565.888.124.279,CG9784
CG12942,337.565.888.124.279,CG17855
CG12942,337.565.888.124.279,pasha
CG12942,337.565.888.124.279,CG17154
CG12942,337.565.888.124.279,CG7763
sima,337.565.888.124.279,Hnf4
mle,337.565.888.124.279,CG4822
mle,337.565.888.124.279,CG16812
mle,337.565.888.124.279,Ama
mle,337.565.888.124.279,CG9951
mle,337.565.888.124.279,Prosap
mle,337.565.888.124.279,fu12
CG3939,337.565.888.124.279,RpS5b
CG3939,337.565.888.124.279,CG34159
CG3939,337.565.888.124.279,RpL35
CG3939,337.565.888.124.279,CG4829
Cpr64Aa,337.565.888.124.279,CG4287
Cpr64Aa,923.171.947.995.208,Sirt2
Cpr64Aa,337.565.888.124.279,vlc
Cpr64Aa,337.565.888.124.279,Fas1
Cpr64Aa,923.171.947.995.208,Akt1
Cpr64Aa,337.565.888.124.279,Mpcp
Cpr64Aa,923.171.947.995.208,pie
Cpr64Aa,337.565.888.124.279,Ef2b
Cpr64Aa,337.565.888.124.279,T-cp1
CG12655,337.565.888.124.279,CG17233
CG12655,337.565.888.124.279,CG31550
CG6425,337.565.888.124.279,tafazzin
CG6425,337.565.888.124.279,sip1
CG6425,337.565.888.124.279,Cpr47Ea
CG5991,337.565.888.124.279,CG8239
Nurf-38,337.565.888.124.279,dom
Nurf-38,337.565.888.124.279,CG6843
Nurf-38,337.565.888.124.279,Ef1alpha48D
Nurf-38,337.565.888.124.279,Hn
Nurf-38,337.565.888.124.279,CG5991
CG3244,337.565.888.124.279,dx
CG3244,337.565.888.124.279,msi
CG3244,337.565.888.124.279,vnd
CG3244,337.565.888.124.279,CG6945
CG13168,337.565.888.124.279,CG15578
CG13168,337.565.888.124.279,CG15549
CG13168,337.565.888.124.279,Umbrea
CG13168,337.565.888.124.279,CG15919
CG13168,337.565.888.124.279,CG15423
Sps2,337.565.888.124.279,CG6660
CG2107,337.565.888.124.279,Wwox
CG2107,337.565.888.124.279,CG6164
CG2107,337.565.888.124.279,CG8451
CG2107,337.565.888.124.279,S2P
CG1246,337.565.888.124.279,CG2107
Cpr65Ec,337.565.888.124.279,CG9238
Herp,337.565.888.124.279,CG14899
Herp,337.565.888.124.279,cnn
Herp,88.943.763.882.557,sty
CG11377,337.565.888.124.279,CG11893
CG11377,337.565.888.124.279,Caki
CG11377,337.565.888.124.279,CG42348
CG11377,337.565.888.124.279,Csk
CG11377,337.565.888.124.279,CG15482
CG11377,337.565.888.124.279,Mlc-c
CG11377,337.565.888.124.279,CG4853
CG11377,337.565.888.124.279,CG3911
CG11377,337.565.888.124.279,gish
CG11377,337.565.888.124.279,CG6808
CG11377,337.565.888.124.279,CanB
CG11377,337.565.888.124.279,CG15043
CG11377,337.565.888.124.279,CG5325
CG11377,337.565.888.124.279,CG7427
CG11377,337.565.888.124.279,RpL13
CG11377,337.565.888.124.279,gem
CG16817,88.943.763.882.557,okr
CG16817,337.565.888.124.279,mod(mdg4)
RpL19,337.565.888.124.279,da
RpL19,337.565.888.124.279,mub
RpL19,337.565.888.124.279,Poxm
RpL19,337.565.888.124.279,CG5174
RpL19,337.565.888.124.279,CG7379
RpL19,337.565.888.124.279,ctp
RpL19,337.565.888.124.279,CG32635
RpL19,337.565.888.124.279,sec5
CG11586,337.565.888.124.279,CG17765
CG11586,337.565.888.124.279,Sirt6
CG11586,337.565.888.124.279,Rap2l
CG11586,337.565.888.124.279,IM10
CG11586,337.565.888.124.279,Kap-alpha3
CG11586,337.565.888.124.279,RpL19
Sh,337.565.888.124.279,mus209
Sh,337.565.888.124.279,LpR2
CG11596,337.565.888.124.279,dup
CG11596,337.565.888.124.279,sisA
CG11596,337.565.888.124.279,Sh
CG12849,337.565.888.124.279,CG6506
CG12849,337.565.888.124.279,CG14207
CG12849,337.565.888.124.279,CG18271
CG17977,337.565.888.124.279,CG8997
CG5024,337.565.888.124.279,CG5050
Cp18,337.565.888.124.279,dik
CG11638,337.565.888.124.279,skl
CG11638,337.565.888.124.279,CG8840
CG11638,337.565.888.124.279,KCNQ
Bin1,337.565.888.124.279,eIF4E-5
Bin1,337.565.888.124.279,CG6808
Bin1,337.565.888.124.279,CG9205
Bin1,337.565.888.124.279,CG8841
CG5555,337.565.888.124.279,CG6333
CG11896,337.565.888.124.279,Argk
CG11896,337.565.888.124.279,CG4553
CG11896,337.565.888.124.279,CG2213
CG11896,337.565.888.124.279,Su(H)
CG11896,337.565.888.124.279,CG31559
CG11896,337.565.888.124.279,CG12432
CG11896,337.565.888.124.279,glo
CG11896,337.565.888.124.279,DNApol-alpha50
CG11896,337.565.888.124.279,pall
CG11896,337.565.888.124.279,CG8942
CG11896,337.565.888.124.279,CG8768
CG11896,337.565.888.124.279,CG9458
CG13728,337.565.888.124.279,CG17777
CG11048,337.565.888.124.279,CG4328
CG11048,337.565.888.124.279,Prosbeta4
Teh4,337.565.888.124.279,CG4753
Teh4,337.565.888.124.279,CG2865
RpS15Aa,337.565.888.124.279,CG5555
RpS15Aa,337.565.888.124.279,Grasp65
RpS15Aa,337.565.888.124.279,CG3081
RpS15Aa,337.565.888.124.279,CG31731
RpS15Aa,337.565.888.124.279,Fer3
RpS15Aa,337.565.888.124.279,CG6891
RpS15Aa,337.565.888.124.279,CG3726
RpS15Aa,337.565.888.124.279,CG7371
pros,337.565.888.124.279,CG9986
pros,337.565.888.124.279,Tab2
pros,337.565.888.124.279,SH3PX1
CG4729,337.565.888.124.279,CG9928
CG4729,337.565.888.124.279,Neos
TXBP181-like,337.565.888.124.279,CG8235
TXBP181-like,337.565.888.124.279,CG8247
TXBP181-like,337.565.888.124.279,CG32369
TXBP181-like,337.565.888.124.279,HLHmdelta
TXBP181-like,337.565.888.124.279,CG5516
TXBP181-like,337.565.888.124.279,CG7264
CG17153,337.565.888.124.279,CG6569
CG17153,337.565.888.124.279,CG17928
CG17153,337.565.888.124.279,CG31149
CG17153,337.565.888.124.279,CG6576
CG17153,337.565.888.124.279,CG8801
CG17153,337.565.888.124.279,CG17801
CG17153,337.565.888.124.279,CG8092
CG17153,337.565.888.124.279,EloA
CG17153,337.565.888.124.279,Mhcl
CG17153,337.565.888.124.279,CG7514
CG17153,337.565.888.124.279,dei
CG17153,337.565.888.124.279,CG9007
CG17153,337.565.888.124.279,ninaC
CG17153,337.565.888.124.279,CG6340
pyr,337.565.888.124.279,Sin3A
CG2158,337.565.888.124.279,stc
CG2158,337.565.888.124.279,CG32354
CG2158,337.565.888.124.279,Ccn
CG2158,337.565.888.124.279,Pen
CG2158,337.565.888.124.279,ewg
CG2158,337.565.888.124.279,NaCP60E
olf413,337.565.888.124.279,TFAM
CG11033,337.565.888.124.279,olf413
Ccp84Af,337.565.888.124.279,CG9925
crl,337.565.888.124.279,CG5482
crl,337.565.888.124.279,CG4968
CanA1,337.565.888.124.279,Eip63F-1
CanA1,337.565.888.124.279,NaCP60E
CanA1,337.565.888.124.279,CG3708
CanA1,337.565.888.124.279,And
CanA1,337.565.888.124.279,CanB
CanA1,337.565.888.124.279,CG3891
CG14928,337.565.888.124.279,Hn
CG14928,337.565.888.124.279,CG3294
CG14928,337.565.888.124.279,CG3415
CG14928,337.565.888.124.279,CG6856
CG14928,337.565.888.124.279,CG30077
CG13482,337.565.888.124.279,Trim9
CG3355,337.565.888.124.279,Nup75
dome,337.565.888.124.279,CG3355
CG3402,337.565.888.124.279,CG34383
CG3402,337.565.888.124.279,CG9747
CG3402,337.565.888.124.279,GlcAT-P
CG5078,337.565.888.124.279,CG7264
CG5078,337.565.888.124.279,CG8562
CG5078,337.565.888.124.279,CG8159
RpL6,337.565.888.124.279,CG42257
RpL6,337.565.888.124.279,CG13576
RpL6,337.565.888.124.279,CG8539
RpL6,337.565.888.124.279,CG7202
RpL6,337.565.888.124.279,CG5078
CG3566,337.565.888.124.279,GalNAc-T2
smid,337.565.888.124.279,Sin3A
CG2975,337.565.888.124.279,Mob4
CG2975,337.565.888.124.279,smid
CG1324,337.565.888.124.279,CkIIalpha-i3
CG1324,337.565.888.124.279,ac
CG1324,337.565.888.124.279,CG1675
CG1324,337.565.888.124.279,CG18745
CG1324,337.565.888.124.279,CG14427
CG1324,337.565.888.124.279,Cpr76Ba
CG1324,337.565.888.124.279,CG42348
CG15803,337.565.888.124.279,CG5053
CG15803,337.565.888.124.279,CG4896
CG10324,337.565.888.124.279,CG11266
CG10324,337.565.888.124.279,CG12877
CG10324,337.565.888.124.279,CG6340
CG10324,337.565.888.124.279,CG2199
CG10324,337.565.888.124.279,l(2)37Cb
CG10324,337.565.888.124.279,CG31211
CG10324,337.565.888.124.279,CG5808
CG10324,337.565.888.124.279,CG6843
CG10324,337.565.888.124.279,SRm160
CG10324,337.565.888.124.279,su(w[a])
CG10324,337.565.888.124.279,Srp54
Aldh-III,337.565.888.124.279,Hop
Aldh-III,337.565.888.124.279,PyK
Aldh-III,337.565.888.124.279,CG9392
Aldh-III,337.565.888.124.279,CG11699
Aldh-III,337.565.888.124.279,Mad
CG3907,88.943.763.882.557,exo70
CG6709,337.565.888.124.279,gro
CG7135,337.565.888.124.279,CG7265
sna,337.565.888.124.279,CtBP
sna,337.565.888.124.279,CG7135
CG14543,337.565.888.124.279,Bap60
CG14543,337.565.888.124.279,N
CG14543,337.565.888.124.279,HLH4C
CG14543,337.565.888.124.279,CG7548
CG14543,337.565.888.124.279,Sps2
CG4743,337.565.888.124.279,CG5514
CG13190,337.565.888.124.279,del
CG18522,337.565.888.124.279,CG8204
CG12477,337.565.888.124.279,CG4270
wee,337.565.888.124.279,Neos
wee,337.565.888.124.279,PGRP-LE
wee,337.565.888.124.279,bsk
wee,337.565.888.124.279,BM-40-SPARC
wee,337.565.888.124.279,CG9014
wee,337.565.888.124.279,PSR
CG42303,337.565.888.124.279,pall
CG42303,337.565.888.124.279,CG32635
Uro,337.565.888.124.279,Cpr56F
Uro,337.565.888.124.279,CG9269
lin,337.565.888.124.279,tws
lin,337.565.888.124.279,CG7386
scra,337.565.888.124.279,Borr
scra,337.565.888.124.279,scyl
CG11968,337.565.888.124.279,CG8707
CG11968,337.565.888.124.279,scra
thoc7,337.565.888.124.279,DNApol-epsilon
thoc7,337.565.888.124.279,CG32809
thoc7,337.565.888.124.279,CG18005
CG30502,337.565.888.124.279,yip7
CG30502,337.565.888.124.279,Cp15
CG30502,337.565.888.124.279,Nrt
CG30502,337.565.888.124.279,lva
CG30502,337.565.888.124.279,CG5792
CG30502,337.565.888.124.279,eya
CG6294,337.565.888.124.279,CG9902
Tom40,337.565.888.124.279,CG32654
CG31184,337.565.888.124.279,CG9986
CG31184,337.565.888.124.279,Lcp2
CG11509,337.565.888.124.279,CG31184
BG4,337.565.888.124.279,TwdlG
BG4,337.565.888.124.279,imd
BG4,337.565.888.124.279,Dredd
BG4,337.565.888.124.279,ari-2
CG6424,337.565.888.124.279,CG7196
CG6424,88.943.763.882.557,exo70
CG9850,337.565.888.124.279,E5
l(1)dd4,337.565.888.124.279,RpS12
l(1)dd4,337.565.888.124.279,CG9850
CG11166,337.565.888.124.279,fs(1)h
CG11166,337.565.888.124.279,RpL31
CG11166,337.565.888.124.279,CG18067
CG11166,337.565.888.124.279,CG3919
CG11166,337.565.888.124.279,Cpr50Ca
CG11166,337.565.888.124.279,lola
CG11166,337.565.888.124.279,CG11870
CG11166,337.565.888.124.279,Tctp
CG11166,337.565.888.124.279,Taf10b
CG11166,337.565.888.124.279,Tfb2
CG11166,337.565.888.124.279,CG15631
CG11166,337.565.888.124.279,Socs16D
CG11166,337.565.888.124.279,HLH4C
CG11166,337.565.888.124.279,dl
CG11166,337.565.888.124.279,CG6424
CG11166,337.565.888.124.279,CG16708
CG11166,337.565.888.124.279,Ald
CG11166,337.565.888.124.279,l(3)neo38
CG11166,337.565.888.124.279,CG9083
CG11166,337.565.888.124.279,fax
CG11166,337.565.888.124.279,CG4820
Qm,337.565.888.124.279,CG8187
Qm,337.565.888.124.279,CG7546
Qm,337.565.888.124.279,CG18217
Qm,337.565.888.124.279,CG7987
Qm,337.565.888.124.279,Dip-B
Qm,337.565.888.124.279,nAcRalpha-96Ab
Qm,337.565.888.124.279,CG32654
Qm,337.565.888.124.279,Mst84Dc
Qm,337.565.888.124.279,CG3004
pigeon,337.565.888.124.279,Qm
CG17601,337.565.888.124.279,ctp
CG17601,337.565.888.124.279,Cdlc2
par-6,337.565.888.124.279,gro
slgA,337.565.888.124.279,Ef1beta
slgA,337.565.888.124.279,RpS27A
slgA,337.565.888.124.279,CG14391
slgA,337.565.888.124.279,CG3294
slgA,337.565.888.124.279,HLH4C
slgA,337.565.888.124.279,CG3309
slgA,337.565.888.124.279,Mst84Da
slgA,337.565.888.124.279,cactin
slgA,337.565.888.124.279,CG32406
slgA,337.565.888.124.279,CG5792
slgA,337.565.888.124.279,CG6608
slgA,337.565.888.124.279,eIF-5A
slgA,337.565.888.124.279,Mob4
slgA,337.565.888.124.279,cact
slp1,337.565.888.124.279,CG3731
slp1,337.565.888.124.279,lark
slp1,337.565.888.124.279,gro
CG2224,337.565.888.124.279,CG9779
CG2224,337.565.888.124.279,ND23
CG2224,337.565.888.124.279,mts
CG2224,337.565.888.124.279,shrb
CG2224,337.565.888.124.279,CG8726
CG2224,337.565.888.124.279,CG32295
Scgdelta,337.565.888.124.279,Vha16
CG14773,337.565.888.124.279,CG14818
CG14773,337.565.888.124.279,CG7994
CG14773,337.565.888.124.279,Scgdelta
CG3249,337.565.888.124.279,Rbp4
CG32105,337.565.888.124.279,Kap-alpha3
CG32105,337.565.888.124.279,Chi
CG32105,337.565.888.124.279,Tom70
CG32105,337.565.888.124.279,Fib
CG32105,337.565.888.124.279,Cyp312a1
CG32105,337.565.888.124.279,Spz3
CG17765,337.565.888.124.279,Hil
Snap,337.565.888.124.279,CG8738
Syx1A,337.565.888.124.279,CG34404
Syx1A,337.565.888.124.279,CG7110
Syx1A,337.565.888.124.279,Snap
CG7220,337.565.888.124.279,CG8974
RpS30,337.565.888.124.279,CG32698
RpS30,337.565.888.124.279,a6
CG10602,337.565.888.124.279,CG7196
CG10602,337.565.888.124.279,Jupiter
CG10602,337.565.888.124.279,CG18806
CG10750,337.565.888.124.279,CG12985
CG10750,337.565.888.124.279,sala
CG10750,337.565.888.124.279,Nup62
CG10750,337.565.888.124.279,mtacp1
CG10750,337.565.888.124.279,CG11656
CG10750,337.565.888.124.279,Pglym87
CG10750,337.565.888.124.279,CG6856
CG15737,337.565.888.124.279,CG2116
CG15737,337.565.888.124.279,cnn
CG15737,337.565.888.124.279,Cpr56F
CG15737,337.565.888.124.279,CG9511
CG15737,337.565.888.124.279,noc
CG15737,337.565.888.124.279,His4r
